date,Stockholm,Uppsala,Sörmland,Östergötland,Jönköping,Kronoberg,Kalmar,Gotland,Blekinge,Skåne,Halland,Västra Götaland,Värmland,Örebro,Västmanland,Dalarna,Gävleborg,Västernorrland,Jämtland,Västerbotten,Norrbotten,compartment
2020-11-03,15,10,3,3,3,2,0,0,1,5,1,7,2,1,1,1,0,0,2,0,2,W
2020-11-04,15,10,3,3,3,2,0,0,1,5,1,7,2,1,1,1,0,0,2,0,2,W
2020-11-05,22,9,4,7,3,3,1,0,2,9,1,17,1,3,2,2,1,0,0,0,3,W
2020-11-06,21,9,5,8,3,2,1,0,2,9,1,18,1,3,2,2,2,0,0,0,3,W
2020-11-07,21,9,5,8,2,2,1,0,2,15,1,18,1,5,2,2,2,0,0,0,3,W
2020-11-08,21,9,5,8,3,2,1,0,2,15,1,18,1,5,2,2,2,0,0,0,3,W
2020-11-09,34,11,6,10,4,4,0,0,1,17,0,24,1,4,2,2,2,0,0,0,3,W
2020-11-10,36,11,8,9,4,2,0,0,1,16,0,28,1,3,2,3,2,0,0,0,2,W
2020-11-11,34,11,8,9,4,2,1,0,1,13,1,24,1,3,0,3,2,0,0,0,3,W
2020-11-12,36,9,8,8,4,1,1,1,1,15,1,25,1,3,2,3,2,0,0,0,2,W
2020-11-13,38,9,7,11,4,1,1,1,1,15,0,26,1,2,2,3,2,0,0,0,2,W
2020-11-14,38,9,7,10,5,1,1,1,1,13,0,26,1,3,2,3,4,0,0,1,2,W
2020-11-15,38,9,7,9,7,1,1,1,1,14,0,26,1,3,2,3,2,0,0,1,2,W
2020-11-16,49,15,7,9,8,1,1,0,1,15,0,29,1,4,2,3,2,2,0,2,3,W
2020-11-17,48,14,7,8,9,1,2,1,1,16,0,32,1,6,2,4,2,4,1,2,2,W
2020-11-18,48,15,9,9,10,3,2,1,1,15,1,35,1,7,0,5,3,4,1,2,2,W
2020-11-19,46,17,9,10,8,3,2,1,1,21,1,32,3,6,0,5,4,4,2,3,2,W
2020-11-20,47,16,8,10,9,2,2,1,0,22,2,32,2,4,0,5,4,4,2,2,4,W
2020-11-21,47,16,8,10,8,2,2,1,0,21,2,32,2,6,0,5,5,4,2,2,4,W
2020-11-22,47,16,8,12,8,2,2,1,0,19,2,32,2,4,2,5,5,4,2,2,4,W
2020-11-23,58,19,9,12,7,3,2,2,1,20,2,30,3,4,2,6,5,5,1,3,3,W
2020-11-24,62,18,9,15,7,3,2,3,1,20,2,27,4,5,2,5,4,6,2,4,4,W
2020-11-25,68,16,9,14,6,3,1,2,1,21,2,30,3,7,2,5,7,6,1,6,4,W
2020-11-26,68,14,9,12,9,3,1,3,1,29,2,34,3,6,2,4,7,4,1,5,4,W
2020-11-27,71,15,9,13,10,4,1,3,1,26,2,30,3,7,2,4,7,3,3,8,4,W
2020-11-28,71,15,9,14,9,4,1,3,1,27,2,30,3,5,3,4,8,3,3,8,4,W
2020-11-29,71,15,9,14,11,4,2,3,1,28,2,30,3,4,3,4,9,3,3,8,4,W
2020-11-30,75,16,8,16,12,4,3,2,1,29,2,37,1,4,3,4,10,2,3,3,6,W
2020-12-01,73,14,8,17,13,4,3,2,1,25,3,36,2,3,4,3,11,4,4,3,7,W
2020-12-02,73,13,10,19,13,3,5,1,1,27,3,37,1,3,3,2,10,5,4,4,6,W
2020-12-03,81,16,9,19,14,4,6,1,1,29,2,35,2,2,3,2,10,5,4,4,7,W
2020-12-04,82,13,10,19,13,4,6,0,2,29,2,29,2,2,3,2,9,6,4,5,7,W
2020-12-05,82,13,10,18,13,4,6,0,2,29,2,29,2,2,3,2,10,6,4,5,7,W
2020-12-06,82,13,10,18,13,4,4,0,2,31,2,29,2,2,3,2,9,6,4,5,7,W
2020-12-07,80,13,9,17,11,2,4,0,3,33,0,30,3,3,3,2,8,6,5,3,7,W
2020-12-08,89,14,11,17,13,2,4,0,2,31,0,32,3,3,3,2,9,7,4,2,7,W
2020-12-09,83,13,8,17,14,3,5,0,2,30,0,38,3,3,4,2,11,7,4,4,7,W
2020-12-10,90,11,7,19,13,2,3,1,2,30,0,35,3,3,4,2,12,7,3,4,6,W
2020-12-11,89,11,6,19,15,2,2,1,2,27,0,35,3,2,5,6,10,7,4,4,6,W
2020-12-12,89,11,6,18,15,2,2,1,2,26,0,35,3,3,7,6,12,7,4,4,6,W
2020-12-13,89,11,6,18,13,2,3,1,2,24,0,35,3,3,7,6,12,7,4,4,6,W
2020-12-14,87,12,6,15,13,3,2,1,3,26,2,33,5,6,6,1,12,5,3,2,2,W
2020-12-15,87,13,10,16,12,5,2,1,2,29,2,36,5,5,7,3,13,4,3,3,2,W
2020-12-16,82,12,7,15,12,5,1,1,3,31,2,41,4,5,7,3,12,5,3,5,2,W
2020-12-17,76,13,9,15,12,5,3,0,4,38,4,43,2,5,8,3,13,4,3,4,3,W
2020-12-18,76,15,10,15,14,6,3,0,5,40,4,42,3,5,8,3,12,3,3,6,2,W
2020-12-19,76,15,10,15,14,6,3,0,5,40,4,42,3,5,8,3,12,3,3,6,2,W
2020-12-20,76,15,10,15,14,6,3,0,5,40,4,42,3,5,8,3,12,3,3,6,2,W
2020-12-21,79,15,9,19,14,4,3,2,5,46,3,43,3,5,7,3,11,3,4,6,4,W
2020-12-22,82,15,8,19,16,5,2,2,4,48,4,43,3,5,7,2,10,6,5,5,3,W
2020-12-23,83,13,9,16,16,5,2,2,5,50,5,46,3,6,7,4,11,7,5,4,3,W
2020-12-24,83,13,9,16,16,5,2,2,5,50,5,46,3,6,7,4,11,7,5,4,3,W
2020-12-25,83,13,9,16,16,5,2,2,5,50,5,46,3,6,7,4,11,7,5,4,3,W
2020-12-26,83,13,9,16,16,5,2,2,5,53,5,46,3,6,7,4,11,7,5,4,3,W
2020-12-27,83,13,12,17,16,5,5,2,5,54,5,46,3,5,6,4,12,7,5,4,3,W
2020-12-28,87,21,10,15,17,7,6,1,6,51,7,55,3,7,7,5,16,5,4,4,3,W
2020-12-29,84,19,9,17,19,7,5,1,6,55,7,55,3,8,7,3,14,8,4,4,4,W
2020-12-30,85,20,9,17,19,6,6,1,6,56,7,62,3,9,8,3,11,8,5,2,5,W
2020-12-31,85,20,9,17,19,6,6,1,6,56,7,62,3,9,8,3,11,8,5,2,5,W
2021-01-01,85,20,9,17,19,6,6,1,6,56,7,62,3,9,8,3,11,8,5,2,5,W
2021-01-02,85,20,9,17,19,6,6,1,6,56,7,62,3,9,8,3,11,8,5,2,5,W
2021-01-03,85,20,9,17,19,6,6,1,6,56,7,62,3,9,8,3,11,8,5,2,5,W
2021-01-04,80,16,8,19,18,5,6,2,8,59,5,74,5,9,5,2,11,7,5,6,6,W
2021-01-05,78,17,10,20,18,6,6,1,7,58,8,77,5,9,4,4,10,7,6,6,5,W
2021-01-06,78,17,10,20,19,6,8,1,7,58,8,77,5,8,4,4,12,7,6,6,5,W
2021-01-07,85,17,10,19,16,5,8,1,8,62,9,84,6,8,4,4,12,8,6,7,5,W
2021-01-08,84,16,11,19,15,7,9,2,9,60,7,79,6,7,3,5,12,8,5,5,8,W
2021-01-09,84,16,11,16,15,7,9,2,9,58,7,79,6,6,3,5,12,8,5,5,8,W
2021-01-10,84,16,11,16,15,7,10,2,9,61,7,79,6,8,4,5,11,8,5,5,8,W
2021-01-11,86,17,10,14,16,8,10,2,9,62,8,80,7,9,4,6,10,8,4,7,7,W
2021-01-12,77,18,12,18,18,7,8,1,9,60,8,79,7,8,3,6,9,10,4,6,5,W
2021-01-13,79,14,11,18,20,8,7,0,9,59,7,79,7,8,3,6,7,9,4,6,5,W
2021-01-14,81,13,11,16,17,8,7,0,9,61,6,81,5,7,3,5,6,7,3,5,4,W
2021-01-15,80,14,13,13,18,8,7,0,9,65,8,79,3,8,3,6,7,8,3,5,4,W
2021-01-16,80,14,13,14,17,8,7,0,9,61,8,79,3,9,3,6,5,8,3,5,4,W
2021-01-17,80,14,13,14,18,8,7,0,9,62,8,79,3,8,7,6,5,8,3,5,4,W
2021-01-18,75,10,12,15,16,6,7,0,8,63,6,77,5,6,7,5,6,7,2,4,6,W
2021-01-19,75,10,12,16,18,8,7,0,10,61,5,78,6,5,7,5,6,7,3,4,5,W
2021-01-20,72,9,12,15,18,8,7,0,10,61,6,70,5,5,5,3,5,4,3,4,5,W
2021-01-21,69,9,11,16,18,8,7,0,10,59,6,70,6,3,5,4,5,4,3,4,5,W
2021-01-22,64,8,10,16,16,6,7,0,11,56,4,66,6,4,5,4,4,4,3,4,5,W
2021-01-23,64,8,10,16,17,6,7,0,11,56,4,66,6,4,5,4,4,4,3,4,5,W
2021-01-24,64,8,10,16,16,6,7,0,11,51,4,66,6,4,5,4,4,4,3,4,5,W
2021-01-25,63,9,8,18,17,3,7,0,7,54,2,57,4,4,6,3,4,6,3,3,3,W
2021-01-26,57,9,8,18,18,3,5,0,7,53,4,60,4,5,5,3,4,8,2,3,3,W
2021-01-27,53,8,8,17,19,3,5,0,7,57,4,61,4,6,6,3,4,4,2,3,3,W
2021-01-28,53,9,8,16,19,3,4,0,7,56,3,58,4,5,6,3,4,6,2,4,3,W
2021-01-29,48,6,7,16,16,3,3,0,7,55,4,58,2,4,7,3,4,7,1,2,3,W
2021-01-30,48,6,7,15,16,3,3,0,7,55,4,58,2,4,7,3,5,7,1,2,3,W
2021-01-31,48,6,7,15,17,3,3,0,7,50,4,58,2,4,4,3,4,7,1,2,3,W
2021-02-01,51,8,6,14,18,3,4,1,6,48,5,59,1,4,5,3,4,8,1,4,2,W
2021-02-02,48,8,5,14,17,4,4,1,6,48,5,51,1,4,5,6,4,8,1,6,2,W
2021-02-03,51,8,5,14,16,5,4,0,6,44,5,53,1,4,5,6,3,8,2,6,2,W
2021-02-04,55,8,5,12,17,5,4,0,4,46,4,52,3,4,4,6,3,9,2,6,2,W
2021-02-05,54,6,4,12,17,5,6,0,4,44,3,51,3,4,2,5,3,7,2,7,2,W
2021-02-06,54,6,4,12,18,5,6,0,4,46,3,51,3,4,2,5,3,7,2,7,2,W
2021-02-07,54,6,4,12,15,5,3,0,4,43,3,51,3,4,2,5,3,7,2,7,2,W
2021-02-08,48,4,6,12,17,4,2,0,3,44,1,58,4,4,3,5,3,8,1,9,4,W
2021-02-09,43,4,5,12,17,4,1,0,4,42,1,54,4,3,3,4,4,9,0,10,4,W
2021-02-10,45,4,6,12,16,5,1,0,4,38,2,57,4,3,2,5,4,7,0,10,6,W
2021-02-11,45,4,6,9,15,5,2,0,4,39,2,57,4,4,2,5,6,5,2,9,4,W
2021-02-12,44,2,5,10,15,6,2,0,3,35,1,58,5,4,2,5,5,6,3,8,4,W
2021-02-13,44,2,5,11,18,6,2,0,3,35,1,58,5,3,2,5,8,6,3,8,4,W
2021-02-14,44,2,5,11,18,6,2,0,3,34,1,58,5,4,2,5,7,6,3,8,4,W
2021-02-15,38,5,6,11,18,7,3,0,3,36,3,53,5,2,3,6,6,4,3,10,5,W
2021-02-16,36,4,5,11,21,7,3,0,4,35,3,57,6,2,2,7,6,4,3,9,5,W
2021-02-17,39,4,4,11,20,6,3,0,4,31,4,60,7,2,3,5,6,3,3,8,5,W
2021-02-18,33,5,5,8,18,5,3,0,4,30,3,55,8,2,3,5,4,3,3,8,5,W
2021-02-19,31,5,6,8,19,3,3,0,3,29,3,55,7,1,3,5,4,2,3,8,7,W
2021-02-20,31,5,6,8,19,3,3,0,3,29,3,55,7,1,3,5,4,2,3,8,7,W
2021-02-21,31,5,6,8,19,3,3,0,3,29,3,55,7,1,3,5,4,2,3,8,7,W
2021-02-22,36,1,7,7,18,4,5,0,4,27,1,53,6,2,4,5,5,4,2,12,9,W
2021-02-23,38,1,7,8,19,2,5,0,5,30,1,52,6,2,4,6,5,4,2,11,11,W
2021-02-24,33,1,7,8,18,4,5,0,5,30,2,59,5,1,4,5,5,5,2,13,12,W
2021-02-25,36,2,7,10,17,5,4,0,5,31,3,57,5,2,4,4,8,6,3,14,9,W
2021-02-26,36,3,7,10,17,5,5,0,3,30,3,52,4,1,4,3,7,7,3,14,10,W
2021-02-27,36,3,7,11,13,5,5,0,3,32,3,52,4,2,4,3,9,7,3,14,10,W
2021-02-28,36,3,7,12,13,5,5,0,3,28,3,52,4,1,3,3,11,7,3,14,10,W
2021-03-01,43,5,7,12,10,6,6,0,4,30,4,54,4,0,3,2,9,6,3,17,10,W
2021-03-02,43,6,7,12,12,5,5,0,4,29,2,53,5,2,3,3,7,5,3,17,8,W
2021-03-03,48,6,6,14,13,6,5,0,4,28,2,52,5,2,3,3,7,6,3,15,9,W
2021-03-04,48,8,5,12,13,6,5,0,4,29,4,48,4,2,4,2,9,7,3,14,8,W
2021-03-05,51,10,3,10,13,5,7,0,4,32,4,46,4,2,3,2,8,4,3,14,7,W
2021-03-06,51,10,3,9,12,5,7,0,4,29,4,46,4,2,3,2,8,4,3,14,7,W
2021-03-07,51,10,3,9,14,5,8,0,4,31,4,46,4,4,4,2,10,4,3,14,7,W
2021-03-08,48,10,7,8,13,7,8,1,4,27,4,50,5,4,4,3,10,5,3,12,6,W
2021-03-09,49,12,7,8,13,7,9,1,3,23,3,48,5,3,3,3,9,5,3,10,7,W
2021-03-10,49,12,8,9,14,5,8,1,4,21,4,46,5,2,3,3,12,4,3,11,6,W
2021-03-11,47,11,9,10,10,5,8,1,4,20,3,47,7,4,3,2,11,3,3,15,4,W
2021-03-12,50,13,10,10,13,6,8,1,4,21,5,47,7,3,3,2,10,3,2,19,7,W
2021-03-13,50,13,10,12,12,6,8,1,4,18,5,47,7,4,3,2,15,3,2,19,7,W
2021-03-14,50,13,10,12,12,6,8,1,4,19,5,47,7,4,3,2,11,3,2,19,7,W
2021-03-15,54,14,11,12,14,4,7,2,4,20,5,49,8,4,3,4,10,4,2,20,8,W
2021-03-16,57,13,10,12,14,3,6,2,5,22,5,50,8,2,3,5,11,4,2,18,7,W
2021-03-17,62,15,8,12,12,3,6,2,4,22,7,52,7,4,4,6,12,4,3,14,7,W
2021-03-18,65,14,8,13,11,1,7,3,4,22,5,48,9,6,3,9,12,4,4,15,5,W
2021-03-19,66,15,10,13,12,1,5,3,4,22,6,44,10,6,2,7,12,6,3,16,6,W
2021-03-20,66,15,10,15,11,1,5,3,4,22,6,44,10,7,3,7,14,6,3,16,6,W
2021-03-21,66,15,10,14,10,1,3,3,4,21,6,44,10,7,4,7,15,6,3,16,6,W
